CustomerID,Recency,Frequency,Monetary
12503,0.4128686327077748,0.0002947244326554671,0.0050167017909498075
12504,0.8605898123324397,0.0017683465959328027,0.0007506849525569789
12505,0.8847184986595175,0.005599764220453876,0.0025167265829848374
12507,0.4128686327077748,0.005010315355142941,0.0017262850337140406
12510,0.7479892761394102,0.01945181255526083,0.015091916804899012
12511,0.8310991957104558,0.016799292661361626,0.004737244185285038
12514,0.26005361930294907,0.004126142057176541,0.0015224989728056838
12516,0.8257372654155496,0.007073386383731211,0.003696514758050733
12519,0.7024128686327078,0.004126142057176541,0.0011911344397460188
12523,0.9758713136729222,0.03271441202475685,0.009100016965792618
12524,0.9383378016085792,0.0215148835838491,0.025219262097910044
12525,0.6434316353887399,0.011199528440907752,0.002961777114512667
12527,0.6541554959785523,0.0017683465959328027,0.0010204937662103056
12529,0.5630026809651475,0.004126142057176541,0.0009942722805125403
12530,0.8659517426273459,0.01768346595932803,0.0071573041668218955
12531,0.13941018766756033,0.010904804008252285,0.0034759773221225087
12533,0.29758713136729226,0.014146772767462422,0.004369741352515846
12537,0.8847184986595175,0.004715590922487474,0.0016928269540076926
12538,0.9651474530831099,0.0029472443265546712,0.0010700778362691123
12539,0.772117962466488,0.030946065428824047,0.013390691828214693
12540,0.9651474530831099,0.05658709106984969,0.030647556340681333
12542,0.6809651474530831,0.007073386383731211,0.0013443983535944566
12543,0.7774798927613941,0.005599764220453876,0.0026355496697924286
12547,0.6380697050938338,0.0014736221632773356,0.00039680657147061257
12549,0.43699731903485256,0.007073386383731211,0.004201825569316698
12553,0.9463806970509383,0.01031535514294135,0.0033169062649338506
12554,0.7774798927613941,0.005305039787798409,0.0016397139276113672
12555,0.15013404825737264,0.0,0.0005640969700023522
12557,0.9839142091152815,0.0032419687592101384,0.017441308319018724
12562,0.9463806970509383,0.007073386383731211,0.0037792442154821835
12563,0.8847184986595175,0.00206307102858827,0.0006752814298008837
12567,0.9946380697050938,0.03359858532272325,0.013412669632240758
12568,0.2520107238605898,0.0011788977306218685,0.00029951458535522427
12570,0.15013404825737264,0.0,0.0003331066760617312
12573,0.9571045576407506,0.016209843796050692,0.0020263356630699004
12575,0.7533512064343164,0.007368110816386678,0.0019401219196343176
12576,0.9276139410187668,0.01031535514294135,0.0026377385161283576
12577,0.9571045576407506,0.02475685234305924,0.0026417141757997397
12578,0.9463806970509383,0.008841732979664015,0.005545643208577132
12580,0.4343163538873995,0.004126142057176541,0.001203642133094186
12582,0.8471849865951743,0.012673150604185087,0.0042853590927491025
12583,0.9785522788203753,0.04862953138815207,0.024920372897222227
12586,0.9758713136729222,0.01768346595932803,0.006253980685083887
12588,0.9088471849865952,0.0058944886531093425,0.00224705178033167
12589,0.8498659517426274,0.025346301208370173,0.013410168093571125
12591,0.932975871313673,0.007662835249042146,0.0029183128801277855
12592,0.5871313672922253,0.006483937518420278,0.006721411053638259
12594,0.9651474530831099,0.012673150604185087,0.004221435845673289
12595,0.6273458445040214,0.0035366931918656055,0.0009817645871643727
12598,0.7372654155495979,0.011199528440907752,0.004148533861586827
12599,0.9571045576407506,0.013852048334806955,0.004275263597403795
12600,0.9839142091152815,0.016209843796050692,0.008719425725341238
12601,0.8954423592493298,0.0014736221632773356,0.0004522871255364125
12605,0.9705093833780161,0.012673150604185087,0.0034405984180805494
12606,0.15013404825737264,0.0,8.062995176229378e-05
12608,0.8954423592493298,0.0029472443265546712,0.0014541980330580121
12609,0.9758713136729222,0.022104332449160036,0.007400355450776821
12613,0.9383378016085792,0.02681992337164751,0.009867229941702534
12615,0.871313672922252,0.02475685234305924,0.008545658128468483
12616,0.9383378016085792,0.0035366931918656055,0.001108941026315204
12619,0.4772117962466488,0.0011788977306218685,0.0002978171126865444
12621,1.0,0.06071323312702622,0.038608881838123464
12623,0.8632707774798928,0.031830238726790444,0.011423589027215044
12625,0.613941018766756,0.014441497200117889,0.006323487723832989
12629,0.9463806970509383,0.006778661951075744,0.0050254571762935255
12631,0.7560321715817695,0.025051576775714707,0.008033512756194412
12632,0.5844504021447722,0.006189213085764809,0.002661503133489876
12633,0.9544235924932976,0.02475685234305924,0.007510825185241171
12634,0.5442359249329759,0.0011788977306218685,0.000906584416075209
12635,0.9276139410187668,0.01031535514294135,0.0029198316714629203
12636,0.0,0.0,0.0006166739523980419
12637,0.9651474530831099,0.038019451812555255,0.00680159430206669
12638,0.26541554959785524,0.0014736221632773356,0.0009659959594790045
12639,0.8150134048257373,0.007662835249042146,0.0025190494403209258
12643,0.9463806970509383,0.005010315355142941,0.01522289022238768
12644,0.8257372654155496,0.014441497200117889,0.004355000142498363
12645,0.8820375335120644,0.01856763925729443,0.0061348895762759785
12647,0.9946380697050938,0.09549071618037135,0.05251935766562128
12648,0.806970509383378,0.007957559681697613,0.002407284266188372
12649,0.9544235924932976,0.01650456822870616,0.005482256005501955
12651,0.9651474530831099,0.0035366931918656055,0.0007786039109234241
12652,0.8150134048257373,0.0005894488653109342,0.00042034783716519926
12653,0.5683646112600537,0.009725906277630415,0.007134879659461967
12655,0.8445040214477212,0.0035366931918656055,0.0009304830444368861
12656,0.839142091152815,0.01856763925729443,0.0065552820837745645
12661,0.8096514745308311,0.0002947244326554671,0.00012351347181315366
12662,0.9785522788203753,0.038019451812555255,0.010732762321395722
12663,0.30563002680965146,0.002357795461243737,0.000989224532839887
12664,0.6005361930294906,0.00206307102858827,0.005294372583279126
12665,0.8605898123324397,0.0032419687592101384,0.0009709096961514988
12666,0.9222520107238606,0.005010315355142941,0.004693154566232747
12668,0.9651474530831099,0.05481874447391688,0.020604816659103978
12670,0.9463806970509383,0.004420866489832007,0.0023640880538038085
12671,0.353887399463807,0.00825228411435308,0.008532261495485928
12672,0.3833780160857909,0.002652519893899204,0.0007531418208932261
12673,0.903485254691689,0.005599764220453876,0.0018678899905486509
12675,0.4959785522788204,0.016799292661361626,0.002948018651829683
12676,0.8847184986595175,0.010610079575596816,0.0044464403149401446
12677,0.4906166219839142,0.0038314176245210726,0.0013430135732594808
12678,0.9731903485254692,0.039787798408488055,0.05621086934633276
12681,0.9946380697050938,0.14146772767462423,0.0516407815485793
12682,1.0,0.09549071618037135,0.036587013208392194
12683,1.0,0.03359858532272325,0.01187060505341187
12686,0.9839142091152815,0.0011788977306218685,0.0002949582113498204
12687,0.6916890080428955,0.011199528440907752,0.004010547201756509
12691,0.8525469168900804,0.0014736221632773356,0.00048355635890683107
12692,0.2707774798927614,0.0035366931918656055,0.0004824396005721734
12693,0.9168900804289545,0.009136457412319481,0.0032804106025572334
12694,0.8498659517426274,0.006189213085764809,0.002266930078688579
12695,0.5630026809651475,0.007957559681697613,0.0033284758812809055
12696,0.8150134048257373,0.008841732979664015,0.002521238286656855
12698,0.3967828418230563,0.0038314176245210726,0.0013490440682666328
12699,0.8605898123324397,0.006483937518420278,0.0017422770130663405
12701,0.5603217158176944,0.017094017094017092,0.004953761291208494
12703,0.28150134048257375,0.010020630710285883,0.0022738093100300705
12705,0.9517426273458445,0.036251105216622455,0.012030748198601799
12708,0.9919571045576407,0.031830238726790444,0.008788530731089863
12709,0.9973190348525469,0.061597406424992625,0.0755681329346238
12711,0.34048257372654156,0.010904804008252285,0.004034356489451413
12712,1.0,0.031830238726790444,0.010005395282866399
12714,0.9383378016085792,0.0645446507515473,0.025633043396067454
12717,0.3967828418230563,0.002652519893899204,0.0008269818819808004
12720,0.9892761394101877,0.027114647804302977,0.007268175934286723
12721,0.9463806970509383,0.012673150604185087,0.0035856876609192917
12724,0.9517426273458445,0.009431181844974948,0.0026966586858649037
12725,0.9839142091152815,0.021220159151193633,0.00786599900599574
12726,0.9410187667560322,0.009725906277630415,0.00388975862027992
12727,0.7935656836461126,0.012967875036840553,0.005746570368148765
12728,0.9517426273458445,0.0032419687592101384,0.0008687933140303888
12730,0.5817694369973191,0.007073386383731211,0.002219222162631997
12731,0.7935656836461126,0.020335985853227233,0.02136791996434235
12733,0.9356568364611261,0.030356616563513114,0.007636482833056868
12734,0.9758713136729222,0.0029472443265546712,0.0020651095124492196
12737,0.6434316353887399,0.0002947244326554671,0.016561749454642234
12738,0.9812332439678284,0.0017683465959328027,0.0004583176205435647
12739,0.9463806970509383,0.009431181844974948,0.005573338815276646
12741,0.5603217158176944,0.00206307102858827,0.0012622942808304142
12742,0.30294906166219837,0.006778661951075744,0.0022088139749529864
12744,0.7479892761394102,0.021809608016504566,0.013932364290857117
12745,0.675603217158177,0.004126142057176541,0.0033492029159721544
12746,0.5308310991957105,0.002652519893899204,0.0006521868674401603
12747,0.9892761394101877,0.03713527851458885,0.019920065118625197
12748,1.0,0.48069554966106687,0.08118556136895275
12749,0.9088471849865952,0.024167403477748303,0.007507430239903811
12751,0.7882037533512064,0.011494252873563218,0.0009010899650686927
12755,1.0,0.007368110816386678,0.01950824931513678
12758,0.7479892761394102,0.04067197170645446,0.0221089114545545
12759,0.9436997319034852,0.03271441202475685,0.009642270142769065
12760,0.7587131367292226,0.0038314176245210726,0.0010569894285869228
12761,0.7533512064343164,0.0035366931918656055,0.0017823463021138625
12763,0.9892761394101877,0.00206307102858827,0.0009232017800949172
12765,0.7131367292225201,0.010610079575596816,0.003957210823693252
12766,0.9973190348525469,0.020041261420571766,0.008683510777298642
12767,0.9731903485254692,0.0058944886531093425,0.002475495865269271
12768,0.772117962466488,0.00206307102858827,0.0005822331253571951
12770,0.7560321715817695,0.002357795461243737,0.004615204834473632
12771,0.67828418230563,0.002357795461243737,0.0008025025392851012
12773,0.4664879356568365,0.0014736221632773356,0.0005418511439759687
12774,0.5442359249329759,0.0014736221632773356,0.00042771844217394075
12775,0.9383378016085792,0.0038314176245210726,0.0012602841158280303
12776,0.19034852546916892,0.0005894488653109342,0.0001967728185667059
12777,0.7533512064343164,0.004420866489832007,0.0013126377465567884
12778,0.9168900804289545,0.010904804008252285,0.0027437412172540768
12779,0.9839142091152815,0.025346301208370173,0.008700887536985918
12780,0.37533512064343166,0.0032419687592101384,0.001022414590545917
12782,0.9758713136729222,0.02564102564102564,0.00786430153332706
12784,0.5603217158176944,0.009136457412319481,0.0029521729928346104
12785,0.5442359249329759,0.007957559681697613,0.00258574224806669
12786,0.34584450402144773,0.002652519893899204,0.0015976344735614612
12787,0.871313672922252,0.0038314176245210726,0.0010597143189234879
12788,0.7372654155495979,0.005010315355142941,0.0013698157732912682
12789,0.6058981233243967,0.0008841732979664014,0.0007975888026126069
12790,0.8793565683646113,0.002652519893899204,0.0008197006176388315
12791,0.9785522788203753,0.007073386383731211,0.0037074589897303795
12792,0.546916890080429,0.004420866489832007,0.0014416009990430721
12793,0.9839142091152815,0.004126142057176541,0.0012798050515178488
12796,0.29490616621983917,0.0002947244326554671,0.00038215470211990215
12797,1.0,0.004715590922487474,0.001461747319400299
12798,0.8498659517426274,0.0032419687592101384,0.004852404304754951
12799,0.5603217158176944,0.00206307102858827,0.0005405110339743793
12800,0.7184986595174263,0.006189213085764809,0.0017282951987164247
12801,0.6380697050938338,0.008841732979664015,0.003407319019707747
12802,0.7935656836461126,0.018862363689949896,0.005874818895300868
12803,0.9249329758713137,0.009136457412319481,0.0033722528079994916
12804,0.7319034852546917,0.010020630710285883,0.0008532480380119521
12805,0.9571045576407506,0.012083701738874152,0.0052688658229155414
12806,0.8123324396782842,0.00825228411435308,0.0067140851189629045
12807,0.9517426273458445,0.0029472443265546712,0.001081468771282622
12808,0.9919571045576407,0.005010315355142941,0.0013068306032165678
12809,0.4638069705093834,0.011788977306218685,0.004517644826357926
12810,0.546916890080429,0.004715590922487474,0.0013561019809416703
12811,0.9651474530831099,0.004420866489832007,0.0015918273302212406
12813,0.6353887399463807,0.008841732979664015,0.006352344759200547
12817,0.9088471849865952,0.005305039787798409,0.0021762939722477508
12819,0.7506702412868633,0.0035366931918656055,0.001877806804560412
12820,0.9142091152815014,0.020335985853227233,0.005723833168455132
12821,0.34048257372654156,0.0017683465959328027,0.0005589598816629263
12823,0.9222520107238606,0.0035366931918656055,0.021169494343440353
12825,0.5817694369973191,0.006189213085764809,0.002178259466916749
12826,1.0,0.013852048334806955,0.004395516134879748
12829,0.5040214477211796,0.0017683465959328027,0.00037875975678254245
12831,0.7372654155495979,0.0029472443265546712,0.0008885376013871388
12835,0.8337801608579088,0.14854111405835543,0.02239685642356267
12836,0.9356568364611261,0.04686118479221927,0.013696683611910931
12837,0.45308310991957107,0.011788977306218685,0.0015325051274842176
12838,0.9785522788203753,0.053639846743295014,0.00942235809150825
12839,0.9946380697050938,0.04361921603300913,0.013038644930797165
12840,0.806970509383378,0.009136457412319481,0.0032468631821841124
12841,0.9892761394101877,0.05688181550250515,0.01108565795514759
12842,0.8954423592493298,0.0032419687592101384,0.0034005291290330275
12843,0.9544235924932976,0.030356616563513114,0.020904777947793066
12844,0.7935656836461126,0.011199528440907752,0.0011093877296490672
12846,0.15013404825737264,0.0,5.6418631066912486e-05
12847,0.9410187667560322,0.006778661951075744,0.002582213291729171
12848,0.16890080428954424,0.0032419687592101384,0.0006273948324107568
12849,0.9571045576407506,0.019746536987916296,0.006844745844117868
12850,0.7855227882037533,0.0,0.0007238827525251915
12851,0.6997319034852547,0.005305039787798409,0.000479536028902063
12853,0.8337801608579088,0.01237842617152962,0.006416982731610541
12854,0.4745308310991957,0.02858826996758031,0.005215172082185194
12855,0.9812332439678284,0.011788977306218685,0.0022974399163914303
12857,0.8096514745308311,0.013557323902151489,0.007600880577347977
12858,0.9517426273458445,0.005305039787798409,0.00037062975610623354
12859,0.7506702412868633,0.0032419687592101384,0.0014714407817451286
12860,0.12064343163538874,0.002357795461243737,0.00017318688253873294
12861,0.3190348525469169,0.0005894488653109342,0.00020325001690772113
12862,0.839142091152815,0.022399056881815503,0.00311861465503201
12863,0.9624664879356568,0.011199528440907752,0.009879737635050703
12864,0.6166219839142091,0.0008841732979664014,0.0006678214841253694
12865,0.9651474530831099,0.015915119363395226,0.004665548300200007
12866,0.707774798927614,0.007957559681697613,0.002317854258748975
12867,0.9142091152815014,0.0680813439434129,0.009576515412024414
12868,0.9785522788203753,0.00825228411435308,0.0021339018258641406
12869,0.15281501340482573,0.009136457412319481,0.0014098850623387902
12870,0.9731903485254692,0.014146772767462422,0.004670908740206364
12871,0.8016085790884718,0.0017683465959328027,0.0016100528262428559
12872,1.0,0.0789861479516652,0.011112683506846308
12873,0.9142091152815014,0.005599764220453876,0.0052369265345443275
12874,0.9463806970509383,0.00825228411435308,0.0026943358285288154
12875,0.7158176943699732,0.0014736221632773356,0.004515321969021838
12876,0.9222520107238606,0.013262599469496022,0.00559352980596726
12877,0.903485254691689,0.022988505747126436,0.004454436304616294
12880,0.9571045576407506,0.006778661951075744,0.0019900633523602146
12887,0.9517426273458445,0.002652519893899204,0.0007424209408805111
12889,0.9571045576407506,0.004420866489832007,0.0012000238360898952
12890,0.9410187667560322,0.010904804008252285,0.0011692459763867256
12891,0.7506702412868633,0.00206307102858827,0.002262775737683652
12892,0.9168900804289545,0.0029472443265546712,0.0006675087917916654
12894,0.43699731903485256,0.0038314176245210726,0.0005268865822915541
12897,0.9571045576407506,0.00206307102858827,0.001020717117877237
12898,0.7372654155495979,0.004715590922487474,0.0011818876807350523
12899,0.871313672922252,0.0032419687592101384,0.0012326778497952892
12900,0.8471849865951743,0.002357795461243737,0.0011975222974202615
12903,0.8310991957104558,0.006189213085764809,0.0020903035804790996
12905,0.4343163538873995,0.011199528440907752,0.0034929967191426937
12907,0.9195710455764076,0.005010315355142941,0.001687466514001335
12908,0.9597855227882037,0.0005894488653109342,0.004569998457086684
12909,0.8418230563002681,0.01237842617152962,0.002833439246693792
12910,0.9624664879356568,0.012083701738874152,0.0076980832227965925
12911,0.5013404825737265,0.02681992337164751,0.004333871074806637
12913,0.9919571045576407,0.011199528440907752,0.017211479453746147
12914,0.9061662198391421,0.00206307102858827,0.0009423206827842589
12915,0.9812332439678284,0.011199528440907752,0.0028472870500435487
12916,0.7935656836461126,0.01768346595932803,0.0062822123357840366
12917,0.9061662198391421,0.006778661951075744,0.009483065074580247
12918,0.3002680965147453,0.0,0.048916471926348265
12920,0.4477211796246649,0.005305039787798409,0.001041131460234782
12921,0.9973190348525469,0.13468906572354847,0.051606608743538764
12923,0.932975871313673,0.006189213085764809,0.002310126291073143
12924,0.9249329758713137,0.011788977306218685,0.006651859344555771
12925,0.3914209115281501,0.0005894488653109342,9.939149178454497e-05
12926,0.8766756032171582,0.03448275862068965,0.003978920605719
12927,0.9222520107238606,0.0017683465959328027,0.0005578431233282685
12928,0.9651474530831099,0.01237842617152962,0.005307550331628087
12931,0.9597855227882037,0.03949307397583259,0.22429836530701783
12932,0.5335120643431636,0.014736221632773357,0.004313233380782161
12933,0.9597855227882037,0.030946065428824047,0.0031131202040254936
12934,0.005361930294906166,0.0002947244326554671,0.0007982588576134016
12935,0.9731903485254692,0.02681992337164751,0.006878784638158238
12937,0.7372654155495979,0.017094017094017092,0.005264756152244
12939,0.9624664879356568,0.00825228411435308,0.04519596919926909
12941,0.03753351206434316,0.004126142057176541,0.001242639334140437
12942,1.0,0.004126142057176541,0.0010287577778867734
12943,0.48257372654155495,0.004126142057176541,0.0016304671686004006
12945,0.21983914209115282,0.0038314176245210726,0.0008474408946717314
12946,0.8096514745308311,0.0029472443265546712,0.0007835176475959185
12947,0.9785522788203753,0.0029472443265546712,0.0009634050801425983
12948,0.021447721179624665,0.00206307102858827,0.0008935406787264059
12949,0.9544235924932976,0.08930150309460655,0.03238295412240618
12951,0.9436997319034852,0.02681992337164751,0.006961424754922917
12953,0.579088471849866,0.005305039787798409,0.001382948851306844
12954,0.2680965147453083,0.002357795461243737,0.0006669280774576433
12956,0.1447721179624665,0.004126142057176541,0.001193457297082107
12957,0.5281501340482574,0.04067197170645446,0.012051921936626912
12958,0.9061662198391421,0.009136457412319481,0.0015948202425581236
12959,0.6809651474530831,0.0017683465959328027,0.0006168973040649733
12960,0.871313672922252,0.012967875036840553,0.004028281324110874
12961,0.9624664879356568,0.006189213085764809,0.0005716015860112527
12963,1.0,0.015620394930739759,0.004674884399877746
12964,0.806970509383378,0.004715590922487474,0.00037898310844947396
12967,0.9839142091152815,0.009136457412319481,0.007904102800374267
12969,0.3646112600536193,0.0008841732979664014,0.00046010443387901716
12970,0.9597855227882037,0.03448275862068965,0.0033234281336082523
12971,0.9973190348525469,0.02858826996758031,0.01940398875701313
12972,0.871313672922252,0.013262599469496022,0.003439079626745415
12973,0.871313672922252,0.0011788977306218685,0.0016300204652665376
12974,0.4638069705093834,0.004715590922487474,0.0007614058325696939
12975,0.8096514745308311,0.020335985853227233,0.006260502553758289
12976,0.9651474530831099,0.017388741526672562,0.006184741668335103
12977,0.6353887399463807,0.011788977306218685,0.00199448571536546
12978,0.9463806970509383,0.030946065428824047,0.008209603210403255
12979,0.02412868632707775,0.009431181844974948,0.0016982767346808228
12980,0.9436997319034852,0.007957559681697613,0.03664311914712541
12982,0.9222520107238606,0.028293545534924844,0.00712938520845545
12983,0.37533512064343166,0.0035366931918656055,0.0009364241987772657
12986,0.8310991957104558,0.02357795461243737,0.010568375494534092
12987,0.8525469168900804,0.009725906277630415,0.002971291895523952
12989,0.8418230563002681,0.009136457412319481,0.029525705588017485
12990,0.8605898123324397,0.002652519893899204,0.0018160724038205284
12991,0.9356568364611261,0.002652519893899204,0.0008916645247241807
12992,0.03485254691689008,0.0008841732979664014,0.0002704788686541213
12993,0.7855227882037533,0.006189213085764809,0.0017417409690657047
12996,0.9731903485254692,0.004126142057176541,0.0011158649279900824
12997,0.9222520107238606,0.010904804008252285,0.0030713981126426777
12998,0.6595174262734584,0.009431181844974948,0.0027487889649267304
13000,0.03485254691689008,0.004715590922487474,0.0011819770214018248
13001,0.8954423592493298,0.13645741231948127,0.04993441948355556
13002,0.8632707774798928,0.0038314176245210726,0.001163126140712801
13004,0.9436997319034852,0.07515473032714412,0.017566876626167648
13005,0.8230563002680965,0.005010315355142941,0.001315451977560126
13007,0.4262734584450402,0.002357795461243737,0.0005992525223773801
13008,0.9142091152815014,0.005010315355142941,0.0014609879237327315
13009,0.1769436997319035,0.0,0.0002481437019609651
13010,0.9758713136729222,0.0029472443265546712,0.0013676715972887252
13011,0.9812332439678284,0.0005894488653109342,0.00021263078691884676
13012,0.8284182305630027,0.010610079575596816,0.003080287508986554
13013,0.9839142091152815,0.06336575302092544,0.023275164518604344
13014,0.8203753351206434,0.012083701738874152,0.003296938625910169
13015,0.8042895442359249,0.02681992337164751,0.008947467777278362
13018,0.871313672922252,0.026230474506336574,0.00737056033840815
13019,0.9624664879356568,0.011788977306218685,0.004015416268095617
13020,0.4718498659517426,0.007957559681697613,0.0020408088510870657
13021,0.9758713136729222,0.026230474506336574,0.007284837968639817
13022,0.8284182305630027,0.0011788977306218685,0.00027851952866365747
13023,0.5630026809651475,0.007662835249042146,0.0027570083062698116
13024,0.7184986595174263,0.007368110816386678,0.0020779298981310913
13025,0.01876675603217158,0.0029472443265546712,0.0012754273588459902
13026,0.6702412868632708,0.009431181844974948,0.002825621938351187
13027,0.9463806970509383,0.007368110816386678,0.026263699162815412
13029,0.9758713136729222,0.0014736221632773356,0.0029498054651651354
13030,0.9919571045576407,0.009431181844974948,0.0013131737905574242
